 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  73.5  45.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.5  50.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.5  55.0  1.00  1.00  0.10  200 quiet
  3.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  73.5  60.0  1.00  1.00  0.10  200 quiet
  3.30  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.5  65.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  73.5  70.0  1.00  1.00  0.10  200 quiet
  3.50  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.5  75.0  1.00  1.00  0.10  200 quiet
  2.80  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.5  80.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  73.5  85.0  1.00  1.00  0.10  200 quiet
  3.40  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.5  90.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  73.5  95.0  1.00  1.00  0.10  200 quiet
  3.40  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.5 100.0  1.00  1.00  0.10  200 quiet
  3.70  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.5 105.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.5 110.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.5 115.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.5 120.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  73.5 125.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.5 130.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.5 135.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  73.5 140.0  1.00  1.00  0.10  200 quiet
  5.00  5.20 1.50  0.50  0.50  1.00  0.60  0.50  73.5 145.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  73.5 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  73.5 155.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  73.5 160.0  1.00  1.00  0.10  200 quiet
  4.10  4.30 1.50  0.50  0.50  1.00  0.60  0.50  73.5 165.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  73.5 170.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  73.5 175.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50  73.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.00  4.80 1.50  0.50  0.50  1.00  0.60  0.50  73.0   0.0  1.00  1.00  0.10  200 quiet
  4.00  4.70 1.50  0.50  0.50  1.00  0.60  0.50  73.0   5.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  73.0  10.0  1.00  1.00  0.10  200 quiet
  3.80  4.50 1.50  0.50  0.50  1.00  0.60  0.50  73.0  15.0  1.00  1.00  0.10  200 quiet
  3.70  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.0  20.0  1.00  1.00  0.10  200 quiet
  3.80  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.0  25.0  1.00  1.00  0.10  200 quiet
  3.50  3.80 1.50  0.50  0.50  1.00  0.60  0.50  73.0  30.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  73.0  35.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  73.0  40.0  1.00  1.00  0.10  200 quiet
  3.70  4.30 1.50  0.50  0.50  1.00  0.60  0.50  73.0  45.0  1.00  1.00  0.10  200 quiet
  3.70  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.0  50.0  1.00  1.00  0.10  200 quiet
  3.80  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.0  55.0  1.00  1.00  0.10  200 quiet
  3.80  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.0  60.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.0  65.0  1.00  1.00  0.10  200 quiet
  3.90  4.30 1.50  0.50  0.50  1.00  0.60  0.50  73.0  70.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.0  75.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  73.0  80.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.0  85.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  73.0  90.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.0  95.0  1.00  1.00  0.10  200 quiet
  3.70  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.0 100.0  1.00  1.00  0.10  200 quiet
  3.30  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.0 105.0  1.00  1.00  0.10  200 quiet
  3.50  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.0 110.0  1.00  1.00  0.10  200 quiet
  3.60  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.0 115.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  73.0 120.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  73.0 125.0  1.00  1.00  0.10  200 quiet
  3.50  4.10 1.50  0.50  0.50  1.00  0.60  0.50  73.0 130.0  1.00  1.00  0.10  200 quiet
  3.90  4.30 1.50  0.50  0.50  1.00  0.60  0.50  73.0 135.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  73.0 140.0  1.00  1.00  0.10  200 quiet
  4.50  5.20 1.50  0.50  0.50  1.00  0.60  0.50  73.0 145.0  1.00  1.00  0.10  200 quiet
  4.20  4.60 1.50  0.50  0.50  1.00  0.60  0.50  73.0 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  73.0 155.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  73.0 160.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  73.0 165.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  73.0 170.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  73.0 175.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50  73.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.00  4.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5   0.0  1.00  1.00  0.10  200 quiet
  4.00  4.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5   5.0  1.00  1.00  0.10  200 quiet
  4.20  4.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5  10.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  72.5  15.0  1.00  1.00  0.10  200 quiet
  3.80  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.5  20.0  1.00  1.00  0.10  200 quiet
  3.50  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.5  25.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5  30.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5  35.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5  40.0  1.00  1.00  0.10  200 quiet
  4.00  4.20 1.50  0.50  0.50  1.00  0.60  0.50  72.5  45.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.5  50.0  1.00  1.00  0.10  200 quiet
  4.00  4.20 1.50  0.50  0.50  1.00  0.60  0.50  72.5  55.0  1.00  1.00  0.10  200 quiet
  3.70  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.5  60.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5  65.0  1.00  1.00  0.10  200 quiet
  3.90  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.5  70.0  1.00  1.00  0.10  200 quiet
  2.70  3.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5  75.0  1.00  1.00  0.10  200 quiet
  3.80  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.5  80.0  1.00  1.00  0.10  200 quiet
  3.10  3.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5  85.0  1.00  1.00  0.10  200 quiet
  3.70  4.20 1.50  0.50  0.50  1.00  0.60  0.50  72.5  90.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5  95.0  1.00  1.00  0.10  200 quiet
  3.60  3.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5 100.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5 105.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.5 110.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.5 115.0  1.00  1.00  0.10  200 quiet
  3.80  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.5 120.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.5 125.0  1.00  1.00  0.10  200 quiet
  3.50  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.5 130.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.5 135.0  1.00  1.00  0.10  200 quiet
  4.10  4.30 1.50  0.50  0.50  1.00  0.60  0.50  72.5 140.0  1.00  1.00  0.10  200 quiet
  5.00  5.00 1.50  0.50  0.50  1.00  0.60  0.50  72.5 145.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5 150.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  72.5 155.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  72.5 160.0  1.00  1.00  0.10  200 quiet
  3.90  4.30 1.50  0.50  0.50  1.00  0.60  0.50  72.5 165.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5 170.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  72.5 175.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50  72.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.00  4.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0   0.0  1.00  1.00  0.10  200 quiet
  4.00  4.80 1.50  0.50  0.50  1.00  0.60  0.50  72.0   5.0  1.00  1.00  0.10  200 quiet
  4.20  4.70 1.50  0.50  0.50  1.00  0.60  0.50  72.0  10.0  1.00  1.00  0.10  200 quiet
  4.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  72.0  15.0  1.00  1.00  0.10  200 quiet
  3.80  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0  20.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  25.0  1.00  1.00  0.10  200 quiet
  3.50  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0  30.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  72.0  35.0  1.00  1.00  0.10  200 quiet
  3.40  3.80 1.50  0.50  0.50  1.00  0.60  0.50  72.0  40.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  45.0  1.00  1.00  0.10  200 quiet
  4.00  4.30 1.50  0.50  0.50  1.00  0.60  0.50  72.0  50.0  1.00  1.00  0.10  200 quiet
  3.30  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  55.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0  60.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  65.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  70.0  1.00  1.00  0.10  200 quiet
  3.70  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0  75.0  1.00  1.00  0.10  200 quiet
  3.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0  80.0  1.00  1.00  0.10  200 quiet
  3.40  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0  85.0  1.00  1.00  0.10  200 quiet
  3.20  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  90.0  1.00  1.00  0.10  200 quiet
  3.60  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0  95.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0 100.0  1.00  1.00  0.10  200 quiet
  3.50  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0 105.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0 110.0  1.00  1.00  0.10  200 quiet
  3.40  4.10 1.50  0.50  0.50  1.00  0.60  0.50  72.0 115.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  72.0 120.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0 125.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0 130.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  72.0 135.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  72.0 140.0  1.00  1.00  0.10  200 quiet
  5.00  5.20 1.50  0.50  0.50  1.00  0.60  0.50  72.0 145.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  72.0 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  72.0 155.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  72.0 160.0  1.00  1.00  0.10  200 quiet
  4.10  4.40 1.50  0.50  0.50  1.00  0.60  0.50  72.0 165.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  72.0 170.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  72.0 175.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50  72.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.00  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5   0.0  1.00  1.00  0.10  200 quiet
  3.90  4.80 1.50  0.50  0.50  1.00  0.60  0.50  71.5   5.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5  10.0  1.00  1.00  0.10  200 quiet
  3.60  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.5  15.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  71.5  20.0  1.00  1.00  0.10  200 quiet
  3.60  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  25.0  1.00  1.00  0.10  200 quiet
  3.50  3.80 1.50  0.50  0.50  1.00  0.60  0.50  71.5  30.0  1.00  1.00  0.10  200 quiet
  3.60  3.60 1.50  0.50  0.50  1.00  0.60  0.50  71.5  35.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  71.5  40.0  1.00  1.00  0.10  200 quiet
  4.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  71.5  45.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.5  50.0  1.00  1.00  0.10  200 quiet
  3.70  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  55.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  60.0  1.00  1.00  0.10  200 quiet
  3.60  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  65.0  1.00  1.00  0.10  200 quiet
  3.90  4.20 1.50  0.50  0.50  1.00  0.60  0.50  71.5  70.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  75.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.5  80.0  1.00  1.00  0.10  200 quiet
  3.80  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  85.0  1.00  1.00  0.10  200 quiet
  3.40  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  90.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5  95.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.5 100.0  1.00  1.00  0.10  200 quiet
  3.60  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.5 105.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  71.5 110.0  1.00  1.00  0.10  200 quiet
  3.50  3.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5 115.0  1.00  1.00  0.10  200 quiet
  3.80  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.5 120.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5 125.0  1.00  1.00  0.10  200 quiet
  3.60  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.5 130.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.5 135.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5 140.0  1.00  1.00  0.10  200 quiet
  4.90  5.10 1.50  0.50  0.50  1.00  0.60  0.50  71.5 145.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5 150.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.5 155.0  1.00  1.00  0.10  200 quiet
  4.10  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.5 160.0  1.00  1.00  0.10  200 quiet
  3.90  4.30 1.50  0.50  0.50  1.00  0.60  0.50  71.5 165.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5 170.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5 175.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.00  4.80 1.50  0.50  0.50  1.00  0.60  0.50  71.0   0.0  1.00  1.00  0.10  200 quiet
  4.00  4.80 1.50  0.50  0.50  1.00  0.60  0.50  71.0   5.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.0  10.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.0  15.0  1.00  1.00  0.10  200 quiet
  3.50  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0  20.0  1.00  1.00  0.10  200 quiet
  3.50  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.0  25.0  1.00  1.00  0.10  200 quiet
  3.60  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.0  30.0  1.00  1.00  0.10  200 quiet
  3.50  3.70 1.50  0.50  0.50  1.00  0.60  0.50  71.0  35.0  1.00  1.00  0.10  200 quiet
  3.00  3.80 1.50  0.50  0.50  1.00  0.60  0.50  71.0  40.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.0  45.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.0  50.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0  55.0  1.00  1.00  0.10  200 quiet
  4.00  4.20 1.50  0.50  0.50  1.00  0.60  0.50  71.0  60.0  1.00  1.00  0.10  200 quiet
  4.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  71.0  65.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.0  70.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.0  75.0  1.00  1.00  0.10  200 quiet
  3.60  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.0  80.0  1.00  1.00  0.10  200 quiet
  3.20  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.0  85.0  1.00  1.00  0.10  200 quiet
  3.80  3.80 1.50  0.50  0.50  1.00  0.60  0.50  71.0  90.0  1.00  1.00  0.10  200 quiet
  3.40  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0  95.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0 100.0  1.00  1.00  0.10  200 quiet
  3.80  4.00 1.50  0.50  0.50  1.00  0.60  0.50  71.0 105.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.0 110.0  1.00  1.00  0.10  200 quiet
  3.70  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.0 115.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0 120.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0 125.0  1.00  1.00  0.10  200 quiet
  3.60  4.10 1.50  0.50  0.50  1.00  0.60  0.50  71.0 130.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  71.0 135.0  1.00  1.00  0.10  200 quiet
  3.90  4.60 1.50  0.50  0.50  1.00  0.60  0.50  71.0 140.0  1.00  1.00  0.10  200 quiet
  4.60  5.20 1.50  0.50  0.50  1.00  0.60  0.50  71.0 145.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.0 150.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  71.0 155.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  71.0 160.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  71.0 165.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  71.0 170.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  71.0 175.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  71.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.00  4.70 1.50  0.50  0.50  1.00  0.60  0.50  70.5   0.0  1.00  1.00  0.10  200 quiet
  4.00  4.90 1.50  0.50  0.50  1.00  0.60  0.50  70.5   5.0  1.00  1.00  0.10  200 quiet
  4.20  4.70 1.50  0.50  0.50  1.00  0.60  0.50  70.5  10.0  1.00  1.00  0.10  200 quiet
  2.50  4.40 1.50  0.50  0.50  1.00  0.60  0.50  70.5  15.0  1.00  1.00  0.10  200 quiet
  4.10  4.10 1.50  0.50  0.50  1.00  0.60  0.50  70.5  20.0  1.00  1.00  0.10  200 quiet
  3.70  3.90 1.50  0.50  0.50  1.00  0.60  0.50  70.5  25.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50  70.5  30.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  70.5  35.0  1.00  1.00  0.10  200 quiet
  3.50  3.80 1.50  0.50  0.50  1.00  0.60  0.50  70.5  40.0  1.00  1.00  0.10  200 quiet
  3.80  4.10 1.50  0.50  0.50  1.00  0.60  0.50  70.5  45.0  1.00  1.00  0.10  200 quiet
  4.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  70.5  50.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  70.5  55.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  70.5  60.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50  70.5  65.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50  70.5  70.0  1.00  1.00  0.10  200 quiet
  3.30  4.10 1.50  0.50  0.50  1.00  0.60  0.50  70.5  75.0  1.00  1.00  0.10  200 quiet
  3.50  3.90 1.50  0.50  0.50  1.00  0.60  0.50  70.5  80.0  1.00  1.00  0.10  200 quiet
  3.50  3.80 1.50  0.50  0.50  1.00  0.60  0.50  70.5  85.0  1.00  1.00  0.10  200 quiet
